cityCode,cityName, center code,Center name, Address,doctorCount,category, Contact number,longitude,latitude,Opening Time,Closing Time,Rush Time Start,Rush Time End,Number of Appointments,Doctor Name,Disease
121,MEERUT,MRH3,Vijay Nagar Meerut,,2,homeo,,77.7095871,28.986092,9:00 AM,9:00 PM,10:00 AM,12:00 PM,60,Dr. Patel,Severe Anxiety
141,JAIPUR,JA3,Bajaj Nagar,"A.G.Colony, Bajaj Nagar, Jaipur",5,alopathic,0141-2710084,75.80387878,26.874372,8:30 AM,8:30 PM,9:30 AM,11:30 AM,59,Dr. Joshi,Stroke
141,JAIPUR,JA4,BANI PARK,"D-143/A-2, Kaushalya Path, Basant Marg, Banipark, Jaipur",5,alopathic,0141-2207708,75.78604126,26.926512,7:00 AM,7:00 PM,8:15 AM,10:15 AM,64,Dr. Sharma,Respiratory Failure
141,JAIPUR,JA6,GSI Colony,"G.S.I. Colony, Malviya Nagar, Jaipur",7,alopathic,0141-2755732,75.81828308,26.84535,6:45 AM,6:45 PM,7:30 AM,9:30 AM,61,Dr. Kumar,Chronic Back Pain
191,JAMMU,JT01,Jammu,"Exhibition Ground, Dogra Chowk, Jammu ( J & K)",3,alopathic,0194-2520777,74.85848999,32.72272,7:30 AM,7:30 PM,8:00 AM,10:00 AM,62,Dr. Agarwal,Stroke
20,PUNE,PU02,Phulenagar,"GSI Colony, Phulenagar,Pune-411 006.",4,alopathic,020-26685960,73.82150269,18.551428,9:00 AM,9:00 PM,10:30 AM,12:30 PM,63,Dr. Joshi,Heart Disease
20,PUNE,PU06,Range Hills,"Bldg No.296, Range Hills Estate, Range Hills,Pune-411 020.",3,alopathic,020-25819776,73.84120941,18.550385,7:15 AM,7:15 PM,8:15 AM,10:15 AM,60,Dr. Reddy,Severe Asthma
20,PUNE,PUH3,Homeopathic Camp Pune,,2,homeo,,73.87451172,18.504625,8:30 AM,8:30 PM,9:30 AM,11:30 AM,59,Dr. Mehta,Cancer
22,MUMBAI,MU12,Ambarnath,"Old primary School, Ordinance Estate, Ambarnath, Thane 421502",5,alopathic,0251–2600858,73.18596649,19.212654,7:00 AM,7:00 PM,8:30 AM,10:30 AM,61,Dr. Patel,Chronic Hypertension
22,MUMBAI,MU13,CBD Belapur,"Ekta Vihar, Type V, Nerul, Navi Mumbai.",6,alopathic,022–27522287,73.02830505,19.026836,6:30 AM,6:30 PM,7:00 AM,9:00 AM,62,Dr. Kumar,Stroke
22,MUMBAI,MU14,WAKOLA,"P & T Colony, Vakola Mumbai – 400 029",3,alopathic,022–26650366,72.8575592,19.08297,7:45 AM,7:45 PM,9:00 AM,11:00 AM,58,Dr. Agarwal,Respiratory Failure
22,MUMBAI,MU2,Peddar Road,"Income Tax Flats, No. D-1 Pedder Road, Mumbai-400 026",1,alopathic,022–23516680,72.81027985,18.972956,7:30 AM,7:30 PM,8:00 AM,10:00 AM,64,Dr. Sharma,Severe Anxiety
22,MUMBAI,MU3,Worli,"25-C, Sea Face, Opp. Flora Hotel,Thadani Marg, Worli, Mumbai-400 018.",2,alopathic,022–24932909,72.81368256,19.003506,8:00 AM,8:00 PM,9:30 AM,11:30 AM,63,Dr. Reddy,Severe Asthma
22,MUMBAI,MU6,Ghatkopar,"Flat No. 25, Central Govt.Qurts, Ghatkopar, Mumbai – 400 086",7,alopathic,022–25149229,72.9092865,19.090258,6:45 AM,6:45 PM,7:15 AM,9:15 AM,62,Dr. Patel,Chronic Kidney Disease
22,MUMBAI,MU7,WADALA,"C.G.S. Qtrs, Flat 226-227, Type-IV, Wadala, Mumbai-400 031",3,alopathic,022–24124515,72.85579681,19.017803,9:15 AM,9:15 PM,10:30 AM,12:30 PM,61,Dr. Joshi,Stroke
22,MUMBAI,MU8,Koliwada,"Bldg.No.21, Sectior-1, Kane Nagar,Mumbai-400037",8,alopathic,022–24013694,72.86637878,19.029572,7:00 AM,7:00 PM,8:30 AM,10:30 AM,58,Dr. Mehta,Parkinson�s Disease
33,KOLKATA,KO12,Salt Lake AF,"Bidhan Nagar AF Block Sec.-I, Flat No. 209 & 210.Kolkata – 700064",3,alopathic,23374635,88.42153931,22.598293,8:30 AM,8:30 PM,9:30 AM,11:30 AM,64,Dr. Agarwal,Cancer
33,KOLKATA,KO15,Tollygunj,Tollygunge C.G. Qrts. Ground FloorKolkata – 700 040. (Opposite to Malancha Cinema Hall ),5,alopathic,24116059,88.35319519,22.489405,6:00 AM,6:00 PM,7:00 AM,9:00 AM,63,Dr. Kumar,Severe Back Pain
33,KOLKATA,KO3,Doverlane,Flat No. 2/D  Dover Lane Govt. Qrts.  Kolkata – 700029.   (Near Gariahat Police Station),7,alopathic,24619292,88.358078,22.518232,7:30 AM,7:30 PM,8:30 AM,10:30 AM,61,Dr. Reddy,Stroke
33,KOLKATA,KO7,B/ Kalighat,"1 – A, Satish Mukherjee Road, Kolkata-700026. (Opposite to Basushree Cinema Hall, Near Jatin Das Park Metro Station)",2,alopathic,24641852,88.34750366,22.522116,9:00 AM,9:00 PM,10:00 AM,12:00 PM,62,Dr. Patel,Asthma
33,KOLKATA,KO8,Bidhan Sarani,"168, Bidhan Sarani, Kolkata – 700006. (Near Hedua)",3,alopathic,25558034,88.36728668,22.699827,7:15 AM,7:15 PM,8:00 AM,10:00 AM,58,Dr. Mehta,Chronic Kidney Disease
33,KOLKATA,KO9,Mint Colony,"9, Mint Guard House,Kolkata – 700053.(Near India Govt. Mint, Majherhat)",5,alopathic,24010558,88.31976318,22.514448,6:45 AM,6:45 PM,7:30 AM,9:30 AM,60,Dr. Sharma,Parkinson�s Disease
361,GUWAHATI,GT4,Panbazar,"Panbazar,In front of Don Bosco School,Guwahati-781001",4,alopathic,0361-2540551,91.74562073,26.185768,7:00 AM,7:00 PM,8:30 AM,10:30 AM,64,Dr. Kumar,Severe Asthma
364,SHILLONG,SH1,Wellness Centre Laitumkhrah,"Chief Medical Officer Incharge,CGHS Wellness Centre No.1, Laitumkhrah, Shillong-793003, Meghalaya",2,alopathic,0364-2501569,91.90233612,25.567507,8:00 AM,8:00 PM,9:30 AM,11:30 AM,63,Dr. Joshi,Cancer
44,CHENNAI,CH05,GUINDY,Block No 6/1-5 Bcg Staff Quarters Guindy ,3,alopathic,044-23458405,80.22173309,13.010337,7:30 AM,7:30 PM,8:30 AM,10:30 AM,61,Dr. Reddy,Chronic Hypertension
44,CHENNAI,CH06,KK NAGAR,Cpwd Quarters Kk Nagar Chennai 600078,14,alopathic,044-23458406,80.20787811,13.036907,6:30 AM,6:30 PM,7:00 AM,9:00 AM,58,Dr. Mehta,Stroke
44,CHENNAI,CH08,NANDAMBAKKAM,No 16-19 Cda Res Complex Nandambakkam,1,alopathic,044-23458408,80.19511414,13.01473,8:15 AM,8:15 PM,9:30 AM,11:30 AM,59,Dr. Agarwal,Asthma
44,CHENNAI,CH14,VEPERY,"NO 10 Vasu Street , Backside of EGA Theatre .Kilpauk Chennai 600010",1,alopathic,044-23458414,80.24078369,13.079123,9:00 AM,9:00 PM,10:00 AM,12:00 PM,60,Dr. Sharma,Severe Anxiety
512,KANPUR,KN5,Kendranchal,"Gulmohar Vihal, kendranchal Colony,Naubasta, Kanpur",3,alopathic,0512-2618122,80.34269714,26.400698,7:15 AM,7:15 PM,8:00 AM,10:00 AM,62,Dr. Patel,Chronic Back Pain
522,LUCKNOW,LK2,Lucknow2,"Sky Lark Building, Nawal Kishore Road, Lucknow",3,alopathic,0522-2613763,80.95143127,26.886131,6:30 AM,6:30 PM,7:15 AM,9:15 AM,58,Dr. Kumar,Stroke
522,LUCKNOW,LK9,Aishbagh,Aishbagh P&T Dispensary Lucknow,2,alopathic,0522-2251392,80.90119934,26.848011,7:00 AM,7:00 PM,8:15 AM,10:15 AM,64,Dr. Joshi,Respiratory Failure
532,ALLAHABAD,AL05,Kendranchal Colony,,4,alopathic,,81.77735901,25.454859,8:00 AM,8:00 PM,9:30 AM,11:30 AM,61,Dr. Agarwal,Asthma
612,PATNA,PA1,Budhmarg,"Budhmarg, Patna-800001",8,alopathic,0612-2221479,85.13365936,25.607672,6:45 AM,6:45 PM,7:30 AM,9:30 AM,62,Dr. Sharma,Parkinson�s Disease
612,PATNA,PA2,Kankarbagh,"G-3, People's Cooperative Colony, Kankarbagh, Patna-800020",4,alopathic,0612-2351484,85.15351868,25.603031,9:00 AM,9:00 PM,10:00 AM,12:00 PM,63,Dr. Mehta,Chronic Kidney Disease
612,PATNA,PA4,Boring Canal Road,"Krishna Ashram, Plot No. 1091, East Boring Canal Road, Patna-800001",2,alopathic,0612-2532816,85.12309265,25.61814,7:30 AM,7:30 PM,8:00 AM,10:00 AM,60,Dr. Reddy,Severe Back Pain
612,PATNA,PA5,SURYANCHAL BHANDRA GHAT,,4,alopathic,,85.20616913,25.60989,8:30 AM,8:30 PM,9:30 AM,11:30 AM,64,Dr. Patel,Stroke
674,BHUBANESHWAR,BH3,PMG Square,Near PMG Square Bhubaneswar 751001,2,alopathic,0755- 2566977,85.83598328,20.274715,7:15 AM,7:15 PM,8:15 AM,10:15 AM,61,Dr. Joshi,Cancer
712,NAGPUR,NP2A,Seminary Hills,"Swasthya Bhawan, Near TV Tower Seminary Hills Nagpur-440006.",4,alopathic,0712-2511398,79.05751038,21.15836,6:30 AM,6:30 PM,7:30 AM,9:30 AM,58,Dr. Sharma,Severe Anxiety
712,NAGPUR,NP4,Itwari,"Patel Building, Opp Prakash High School, Queta Colony Bus Stop, Lakadganj, Nagpur-440008",2,alopathic,0712- 2564600,79.11899567,21.151142,9:15 AM,9:15 PM,10:30 AM,12:30 PM,63,Dr. Reddy,Respiratory Failure
712,NAGPUR,NP8,Sai Mandir,"Laxman Aptt, Beside Sai Mandir, Wardha Road, Nagpur-440015",4,alopathic,0712- 2226516,79.06977844,21.112846,7:00 AM,7:00 PM,8:00 AM,10:00 AM,60,Dr. Mehta,Stroke
712,NAGPUR,NPA2,AYURVEDIC WC No. 2 NAGPUR,,2,ayurvedic,,79.0574646,21.158367,8:00 AM,8:00 PM,9:00 AM,11:00 AM,62,Dr. Agarwal,Severe Asthma
712,NAGPUR,NPA5,AYURVEDIC WC No. 5 NAGPUR,,2,ayurvedic,,79.09701538,21.131998,7:30 AM,7:30 PM,8:30 AM,10:30 AM,59,Dr. Patel,Stroke
712,NAGPUR,NPH2,HOMEOPATHIC WC No. 2 NAGPUR,,3,homeo,,79.0574646,21.158367,6:45 AM,6:45 PM,7:30 AM,9:30 AM,64,Dr. Joshi,Asthma
712,NAGPUR,NPPO,NAGPUR POLYCLINIC,,6,alopathic,,79.06715393,21.169594,9:30 AM,9:30 PM,10:30 AM,12:30 PM,61,Dr. Kumar,Heart Disease
761,JABALPUR,JB1,JABALPUR 1,,3,alopathic,,79.92443848,23.161173,7:15 AM,7:15 PM,8:30 AM,10:30 AM,62,Dr. Sharma,Parkinson�s Disease
761,JABALPUR,JB5,CGHS WC 5 JABALPUR,,5,alopathic,,80.01100922,23.204065,8:30 AM,8:30 PM,9:00 AM,11:00 AM,60,Dr. Mehta,Stroke
79,AHMEDABAD,AH07,Gandhingar,"Block no 704/2,sector-8 Gandhinagar",2,alopathic,079 23243433,72.64898682,23.210667,7:00 AM,7:00 PM,8:30 AM,10:30 AM,63,Dr. Patel,Respiratory Failure
79,AHMEDABAD,AHA8,AYURVEDIC LALDARWAJA,,3,ayurvedic,,72.56919861,23.035217,9:00 AM,9:00 PM,10:00 AM,12:00 PM,64,Dr. Joshi,Cancer
80,BENGALURU,BA03,Wellness Center Basavangudi,"No 5 A, Aradhya Complex, Vani Vilas Road, Basavangudi Bangalore 560004",3,alopathic,080 2667300,77.54733276,12.935114,6:30 AM,6:30 PM,7:30 AM,9:30 AM,58,Dr. Kumar,Chronic Kidney Disease
80,BENGALURU,BA04,Wellness Center Ulsoor,"No. 27, Car Street, Ulsoor, Bangalore-560008",3,alopathic,080 25510759,77.62536621,12.975879,8:15 AM,8:15 PM,9:30 AM,11:30 AM,62,Dr. Sharma,Severe Back Pain
80,BENGALURU,BA10,Wellness Center CV Raman Nagar DRDO,"DRDO Complex, C.V. Raman Nagar, Bangalore-560093",6,alopathic,080 25243236,77.66238403,12.987225,7:45 AM,7:45 PM,8:00 AM,10:00 AM,60,Dr. Mehta,Asthma
11,DELHI/NCR,999,Virtual Dispensary,NIC CGO COMPLEX,17,alopathic,,0,0,8:00 AM,8:00 PM,9:00 AM,11:00 AM,63,Dr. Reddy,Severe Asthma
11,DELHI/NCR,AY65,AYURVEDIC WC MEHRAULI BADARPUR,"CGHS Wellness Centre Building, Sector – 1, M.B. Road, N. Delhi",3,ayurvedic,011-29564988,77.22093201,28.52314,7:15 AM,7:15 PM,8:15 AM,10:15 AM,59,Dr. Joshi,Stroke
11,DELHI/NCR,AYHO,AYURVEDIC HOSPITAL LODHI ROAD,,1,ayurvedic,,77.2203598,28.582735,6:30 AM,6:30 PM,7:00 AM,9:00 AM,64,Dr. Agarwal,Chronic Back Pain
11,DELHI/NCR,D16,Moti Bagh,"CGHS Wellness Centre, Near Begum Zaidi Market, Moti Bagh, N Delhi",5,alopathic,011-24670333,77.17815399,28.584455,9:00 AM,9:00 PM,10:00 AM,12:00 PM,61,Dr. Patel,Severe Anxiety
11,DELHI/NCR,D27,President Estate,"CGHS Wellness Centre Wing, President Estate, New Delhi",3,alopathic,23094777 23092990,77.19902039,28.6243,8:00 AM,8:00 PM,9:15 AM,11:15 AM,62,Dr. Kumar,Stroke
11,DELHI/NCR,D45,New Rajinder Ngr,"CGHS Wellness Center, Shankar Rd,New Rajinder Nagar, N Delhi-60",6,alopathic,28742850,77.18449402,28.635836,7:30 AM,7:30 PM,8:30 AM,10:30 AM,60,Dr. Sharma,Asthma
11,DELHI/NCR,D50,R K PURAM-III,,6,alopathic,,77.17342377,28.565052,6:45 AM,6:45 PM,7:15 AM,9:15 AM,63,Dr. Mehta,Chronic Kidney Disease
11,DELHI/NCR,D50A,CBI COLONY,"Flat No. 59 B & 59 C,CBI Colony, Vasant Vihar, New Delhi",2,alopathic,011-26141978,77.16330719,28.557566,7:00 AM,7:00 PM,8:30 AM,10:30 AM,59,Dr. Joshi,Stroke
11,DELHI/NCR,D51,CHITRA GUPTA ROAD,,5,alopathic,,77.20821381,28.642258,8:30 AM,8:30 PM,9:00 AM,11:00 AM,64,Dr. Reddy,Severe Back Pain
11,DELHI/NCR,D55,Inderpuri,"647-648, Krishi Kunj, Inderpuri, New Delhi-12",4,alopathic,25836573,77.14614868,28.635563,7:15 AM,7:15 PM,8:30 AM,10:30 AM,60,Dr. Agarwal,Respiratory Failure
11,DELHI/NCR,D60,Kingsway Camp,"CGHS Wellness Centre, New Police Line, Kingsway Camp, Delhi",14,alopathic,011-27459411,77.198349,28.688356,8:00 AM,8:00 PM,9:30 AM,11:30 AM,63,Dr. Patel,Asthma
11,DELHI/NCR,D63,Sadiq Nagar,"CGHS Wellness Centre, Sadiq Nagar Sector-3 (Near G.K. – I), N Delhi",8,alopathic,011-26255516,77.22678375,28.554974,9:00 AM,9:00 PM,10:00 AM,12:00 PM,58,Dr. Mehta,Chronic Back Pain
11,DELHI/NCR,D72,KASTURBA NAGAR-II,"R. 525,526,529, 530, 533 Kasturba Nagar, New Delhi",4,alopathic,011-24622736,77.22894287,28.575907,7:30 AM,7:30 PM,8:15 AM,10:15 AM,62,Dr. Sharma,Severe Anxiety
11,DELHI/NCR,D74,Janakpuri-II,"C-4A, Janak Puri, Near Janakpuri Superspeciality Hospital, N. Delhi-58",4,alopathic,25619345,77.08933258,28.621658,7:00 AM,7:00 PM,8:15 AM,10:15 AM,60,Dr. Joshi,Stroke
11,DELHI/NCR,D8,Chandni Chowk,"Near Moti Cinema, Chandni Chowk, Delhi-6",4,alopathic,23866892,77.23525238,28.657497,8:00 AM,8:00 PM,9:15 AM,11:15 AM,63,Dr. Agarwal,Parkinson�s Disease
11,DELHI/NCR,D80,Paschim Vihar,"Qtr No A1,A2,A8, Pockt-3, Green Apartments,Paschim Vihar, Delhi-63",6,alopathic,25268410,77.10283661,28.669004,9:15 AM,9:15 PM,10:30 AM,12:30 PM,61,Dr. Reddy,Respiratory Failure
11,DELHI/NCR,D83,Pragati Vihar,"C.P.W.D. Complex, Pragati Vihar, New Delhi.",4,alopathic,24361522 24367843,77.23170471,28.588785,7:00 AM,7:00 PM,8:00 AM,10:00 AM,64,Dr. Patel,Stroke
11,DELHI/NCR,D88,Shalimar Bagh,"Pocket-P, Block -B Shalimar Bagh, Delhi-88",5,alopathic,27486048,77.15461731,28.70817,6:45 AM,6:45 PM,7:30 AM,9:30 AM,60,Dr. Sharma,Chronic Kidney Disease
11,DELHI/NCR,D98,Naraina Vihar,"C Block, Near Community Center, Naraina Vihar, New Delhi-110028",5,alopathic,25778775,77.1435318,28.624996,8:30 AM,8:30 PM,9:00 AM,11:00 AM,62,Dr. Joshi,Severe Asthma
11,DELHI/NCR,HO19,Dev Nagar (Homeo),"Block No. 13, Qtr no. 53 and 55,  Dev Nagar Double Storey Quarters, Dev Nagar, New Delhi-5",3,homeo,25758888,77.18417358,28.654589,7:30 AM,7:30 PM,8:30 AM,10:30 AM,59,Dr. Mehta,Stroke
11,DELHI/NCR,HO24,HOMEOPATHIC WC KASTURBA NAGAR-I,"CGHS Polyclinic, Kasturba Nagar, New Delhi",3,homeo,"011-24622867, 24693551",77.2493515,28.565622,9:00 AM,9:00 PM,10:30 AM,12:30 PM,64,Dr. Reddy,Asthma
11,DELHI/NCR,PHA,PHA (ANNEXE),,36,alopathic,,77.20845795,28.6206,7:15 AM,7:15 PM,8:15 AM,10:15 AM,60,Dr. Kumar,Chronic Hypertension
11,DELHI/NCR,UN28,Darya Ganj Unani,"Daryaganj CGHS Wellness Centre, Sir Sayed Ahmed road, post office Wali Gali behind Golcha Cinema Delhi -110002",1,unani,011-23273043,77.23525238,28.657492,8:00 AM,8:00 PM,9:30 AM,11:30 AM,63,Dr. Agarwal,Stroke
11,DELHI/NCR,UN32,South Avenue (Unani),"31 MP Flats, South Avenue New Delhi",2,unani,23015125,77.19973755,28.60824,6:30 AM,6:30 PM,7:00 AM,9:00 AM,58,Dr. Patel,Severe Anxiety
121,MEERUT,MR1,Abu Lane,"171/V, Abu Lane, Meerut Cantt.",4,alopathic,0121-2661739,77.70230865,28.997236,9:00 AM,9:00 PM,10:30 AM,12:30 PM,64,Dr. Joshi,Severe Anxiety
121,MEERUT,MR4,Kanker Khera,"Shradhapuri, Kanker Khera, Meerut Cantt.",4,alopathic,0121-2556394,77.68421173,29.030275,7:30 AM,7:30 PM,8:00 AM,10:00 AM,61,Dr. Sharma,Chronic Back Pain
172,CHANDIGARH,CG1,Chandigarh,"Old U.T., Polyclinic Building, Sector 45C,Chandigarh 160046",3,alopathic,0172-2630692,76.76093292,30.70427,6:45 AM,6:45 PM,7:15 AM,9:15 AM,60,Dr. Mehta,Stroke
177,SHIMLA,SL1,SHIMLA,,3,alopathic,,77.14741516,31.103388,7:00 AM,7:00 PM,8:30 AM,10:30 AM,63,Dr. Patel,Asthma
20,PUNE,PU07,Mukundnagar,"Ground Floor, Swasthya Sadan, Mukundnagar, Pune-411 037.",6,alopathic,020-24266402,72.85643005,19.017027,8:00 AM,8:00 PM,9:00 AM,11:00 AM,58,Dr. Kumar,Parkinson's Disease
20,PUNE,PU10,PUNE Polyclinic,,9,alopathic,,73.85936737,18.494251,6:30 AM,6:30 PM,7:00 AM,9:00 AM,64,Dr. Sharma,Cancer
20,PUNE,PUA7,Ayurvedic Mukund Nagar,,2,ayurvedic,,73.85716248,18.493698,9:00 AM,9:00 PM,10:00 AM,12:00 PM,61,Dr. Reddy,Chronic Kidney Disease
20,PUNE,PUH5,Homeopathic Boys battalion Pune,,1,homeo,,73.81980896,18.551321,7:00 AM,7:00 PM,8:30 AM,10:30 AM,59,Dr. Joshi,Stroke
22,MUMBAI,MU22,"Sheikh Mistry, Koliwada","Shaikh Mistry, S.M. Plot, Kolowada,Mumbai-400 037",8,alopathic,022–24015758,72.86833191,19.02878,8:30 AM,8:30 PM,9:15 AM,11:15 AM,62,Dr. Agarwal,Severe Asthma
22,MUMBAI,MU23,Parel,"Govt. Mint Colony, Bldg No.20 Flat No. 41-43, Saibaba Marg, Mint Staff Qtrs, Parel, Mumbai – 400 012",2,alopathic,022–24187276,72.84323883,18.99578,7:30 AM,7:30 PM,8:00 AM,10:00 AM,64,Dr. Patel,Respiratory Failure
22,MUMBAI,MU28,Juhu,"Telecom Complex, Juhu Tara Road, Santacruz(W),  Mumbai.",5,alopathic,022–26601744,72.85726929,19.103073,9:15 AM,9:15 PM,10:30 AM,12:30 PM,63,Dr. Sharma,Stroke
33,KOLKATA,KO10,BBD Bag,"5, Esplanade East (Ground Floor),Kolkata 700069. (Opposite to CTC tram Depot, Esplanade)",6,alopathic,22622030,88.3498764,22.566198,6:45 AM,6:45 PM,7:30 AM,9:30 AM,61,Dr. Kumar,Chronic Hypertension
33,KOLKATA,KO11,Santagachi,"Govt. of India Press Colony,Santragachi, Howrah-711321.(Near Jagacha Police Station)",3,alopathic,26571526,88.28018188,22.593863,7:00 AM,7:00 PM,8:00 AM,10:00 AM,60,Dr. Mehta,Asthma
33,KOLKATA,KO17,Kudghat,"51 – A, Gangapuri, Purbaputiari,  Kolkata 7000 93. (Near Kudghat Bazar)",5,alopathic,24311328,88.34709167,22.479055,8:15 AM,8:15 PM,9:30 AM,11:30 AM,63,Dr. Joshi,Respiratory Failure
33,KOLKATA,KO6,Regent Estate,"102, Regent Estate,Kolkata – 700092.(Near sulekha bus stand)",4,alopathic,24125528,88.39987183,22.51736,7:15 AM,7:15 PM,8:30 AM,10:30 AM,64,Dr. Agarwal,Stroke
389,AIZWAL,AZ1,AiZwal,,1,alopathic,,92.71346283,23.721273,8:00 AM,8:00 PM,9:15 AM,11:15 AM,59,Dr. Reddy,Parkinson's Disease
40,HYDERABAD,HY13,Tarnaka,"Street No.5, Tarnaka, Secunderabad-500017",5,alopathic,040-27019223,78.55856323,17.402079,6:30 AM,6:30 PM,7:30 AM,9:30 AM,62,Dr. Patel,Chronic Back Pain
40,HYDERABAD,HY6,Kachiguda,"Kendriya Sadan, Sultan Bazar Koti, Hyderabad-500095",4,alopathic,040-2473901,78.48794556,17.386848,7:45 AM,7:45 PM,8:30 AM,10:30 AM,60,Dr. Sharma,Severe Back Pain
44,CHENNAI,CH01,ADYAR,26th Cross Street Cpwd Qtrs Indira Nagar Adyar,3,alopathic,044-23458401,80.25343323,12.991768,9:30 AM,9:30 PM,10:45 AM,12:45 PM,63,Dr. Kumar,Asthma
44,CHENNAI,CH02,ANNA NAGAR,Central Revenue Qtr No 15 Ranganathan Garden Anna Nagar,12,alopathic,044-23458402,80.20435333,13.088988,7:30 AM,7:30 PM,8:15 AM,10:15 AM,58,Dr. Mehta,Stroke
44,CHENNAI,CH10,PERAMBUR,"No 1, SRP KOIL STREET, AGARAM JUNCTION, PERAMBUR, CHENNAI",4,alopathic,,80.23166656,13.116081,9:00 AM,9:00 PM,10:00 AM,12:00 PM,64,Dr. Reddy,Respiratory Failure
44,CHENNAI,CH12,ROYAPURAM,"No 108,109 Mannar Swami Koil St Royapuram",3,alopathic,044-23458412,80.29465485,13.101272,6:45 AM,6:45 PM,7:00 AM,9:00 AM,63,Dr. Agarwal,Severe Asthma
44,CHENNAI,CH13,TRIPLICANE,No 54 Akbar Sahib St Triplicane Chennai ,2,alopathic,044-23458413,80.28663635,13.069741,7:00 AM,7:00 PM,8:30 AM,10:30 AM,59,Dr. Patel,Chronic Kidney Disease
471,TRIVANDRUM,TR3,Vanchiyoor," TC 25/2893, Dharmadasham Lane, Vanchiyoor, Trivandrum 695035",3,alopathic, 0471-2471143,76.94612122,8.533302,8:30 AM,8:30 PM,9:00 AM,11:00 AM,62,Dr. Sharma,Parkinson�s Disease
512,KANPUR,KN1,Saket Nagar,"127/924, W-1, Saket Ngr, (Near Sushila Nursing Home), Kanpur",3,alopathic,0512-2666240,80.31765747,26.435453,9:15 AM,9:15 PM,10:30 AM,12:30 PM,60,Dr. Joshi,Stroke
512,KANPUR,KN8,Azad Nagar,"A/186, Azadnagar, Kanpur",2,alopathic,0512-2560272,80.30625916,26.500862,7:15 AM,7:15 PM,8:15 AM,10:15 AM,63,Dr. Reddy,Respiratory Failure
522,LUCKNOW,LK4,Lucknow4,"C-3335, Meena Bakery Road Rajajipuram, Lucknow 226017",3,alopathic,0522-2421931,80.88471985,26.843386,8:00 AM,8:00 PM,9:30 AM,11:30 AM,61,Dr. Mehta,Severe Anxiety
522,LUCKNOW,LK8,PMG Office Hazaratganj,Hazratganj GMT Office Lucknow 226001,3,alopathic,0522-2230077,80.91566467,26.86548,7:45 AM,7:45 PM,8:30 AM,10:30 AM,59,Dr. Agarwal,Asthma
532,ALLAHABAD,AL02,Drummond,"4/6, Drummond, Allahabad",3,alopathic,0532-2624435,81.82738495,25.450512,6:30 AM,6:30 PM,7:15 AM,9:15 AM,64,Dr. Kumar,Stroke
532,ALLAHABAD,ALA1,AYURVEDIC UNIT,,2,ayurvedic,,81.83092499,25.449434,7:00 AM,7:00 PM,8:15 AM,10:15 AM,60,Dr. Sharma,Chronic Kidney Disease
532,ALLAHABAD,ALH1,HOMEO UNIT,,2,homeo,,81.83092499,25.449434,8:30 AM,8:30 PM,9:00 AM,11:00 AM,63,Dr. Joshi,Severe Back Pain
755,BHOPAL,BP1,Jahangirabad,"Central Govt. Health Scheme W.C No. 1, Police ITI Building, Jahangirabad, Bhopal (M.P)-462008",5,alopathic,0755-2765071,77.41622162,23.245274,7:15 AM,7:15 PM,8:00 AM,10:00 AM,62,Dr. Reddy,Parkinson�s Disease
755,BHOPAL,BP2,Vasant Kunj,House No. 2 Vasant Kunj E 8 Arera Colny Near Canara Bank Bhopal MP 462039,4,alopathic,0755- 2566977,77.4347229,23.200207,9:00 AM,9:00 PM,10:00 AM,12:00 PM,58,Dr. Patel,Stroke
761,JABALPUR,JB3,Westland OFK-Extn. Counter of Wellness Centre no. 3,"Qtr. No.MT/2,  TypeV,Westland OFK, Jabalpur",5,alopathic,2430018,79.98557281,23.188099,8:15 AM,8:15 PM,9:30 AM,11:30 AM,64,Dr. Sharma,Severe Asthma
79,AHMEDABAD,AH02,Shahalam,"Block No 34/285 to 289, Govt.F Colony, A. G. Staff  Qtrs, Shalam Tolnaka, Ahmedabad",2,alopathic,079 25393262,72.59152985,22.999426,7:30 AM,7:30 PM,8:00 AM,10:00 AM,61,Dr. Kumar,Respiratory Failure
79,AHMEDABAD,AH10,Bopal,"AG Govt. Quarters,Block No A(1), QuarterSN 1 B/H Sun City, S P ring road, Bopal,Ahmedabad",2,alopathic,02717-243144,72.47691345,23.026167,6:45 AM,6:45 PM,7:00 AM,9:00 AM,62,Dr. Mehta,Stroke
79,AHMEDABAD,AHA7,AYURVEDIC GANDHI NAGAR,,2,ayurvedic,,72.64839935,23.207758,9:15 AM,9:15 PM,10:30 AM,12:30 PM,60,Dr. Joshi,Chronic Back Pain
80,BENGALURU,BA02,Wellness Center Seshadripuram,"No.6, Sameera Complex, 1St Main, Seshadripuram, Bangalore 560003",3,alopathic,080 23311492,77.57411194,12.98935,7:00 AM,7:00 PM,8:15 AM,10:15 AM,63,Dr. Patel,Asthma
80,BENGALURU,BA06,Wellness Center Jayanara,"No. 190, R.V. Road, 2nd Block, Jayanagar, Bangalore-560011",4,alopathic,080 26570202,77.5798645,12.941909,8:00 AM,8:00 PM,9:30 AM,11:30 AM,64,Dr. Agarwal,Parkinson�s Disease
